2.488304877013517924e+01,-5.320592918514922331e+00,-9.118746031202496383e+00,-1.415162801083398847e+01,-9.008772997084635747e+00,4.983960613404906148e+00,-4.453105682704904922e+00,-1.578125549343618239e+01,-8.153644570728395990e+00,2.113520522228944376e+00,3.896362933185646860e+00,-1.610669479590108644e+00,4.822841066887730399e+00,9.026536848017533643e+00,-2.915445446053985368e+00,-6.494093631047904935e+00,-1.999044374432962812e+01,2.520421130031286339e+01,9.366057021066918509e+00,-4.931671829230010573e+00,1.385880358599661122e+01,5.960352032858381222e+00,1.027816076316582539e+01,3.483307495395519648e+00,6.324815481322348276e+00,2.367793214830863135e+00,2.663746003174086052e+00,-3.014161004660744769e+00,2.384343776725485142e+00,2.496540906950127647e-01,2.849743000062041176e+00,4.130054064861650165e-01,5.695615800044948607e+00,1.293048328995431984e+00,-7.476224003384502881e-01,-6.232401625138859202e-01,1.892994618486940617e+00,2.740920187683711373e-01,1.962934272051627627e+00,-7.869339116741580487e-01,-1.512446289617982220e+00,-2.993478352547304100e-01,5.145298725661936468e-01,-9.892123751677424082e-01,1.455580343140140120e-01,-2.483255144900263153e-02,8.038505030086467995e-01,7.081037338717838248e-01,-3.801873651368157803e-01,-2.104990982739860517e-01,-4.344633162239424085e-01,-1.006424146513222456e-01,8.740801581728505631e-01,-3.007667004783948217e-01,4.574300672965215253e-01,-3.715887840497240219e-02,2.641488474664897002e-01,-1.334081760329008243e-02,7.057966441047762440e-02,-5.408639833757068471e-01,-1.708435706153750011e-01,5.134346444131563381e-01,-4.233667173499469638e-01,-3.662863352246687604e-02,4.931119260429258078e-01,5.112970491058234090e-01,-4.183849894344875836e-02,2.093906047728526787e-01,4.666545548164034024e-02,1.439404762878802868e-01,-6.374975759291846567e-01,2.172155641573661131e-02,-6.891863275646478160e-01,-7.092267486681097521e-02,2.890772981853340085e-01,1.668549914574541382e-01,3.018546521819215345e-01,-6.698773599319678140e-02,-1.730115317443840783e-01,3.203561468327984635e-03,-4.799717942476198346e-02,-2.178293929801358372e-02,1.044901347775867295e-01,1.697668861243789018e-01,1.450168038301116909e-02,-5.667001950175647867e-02,2.217898936952241614e-15,-1.395861173577030761e-16,-8.745700158704318120e-17,4.664142871653868972e-17,8.151339808934830332e-17,3.820419560811439504e-17,-4.704126449744656107e-17,1.569619399946170215e-17,-3.913452352852643765e-17,-1.301582459779620124e-17,3.080251576877167441e-17,1.409912420967650129e-17,2.414061729732174163e-18,-8.933737302172818191e-19
-1.251092346058672478e+00,4.694712136000903646e-01,-3.920589682566588685e-01,-1.733488116842482607e-01,-2.467707084288169039e-01,-4.090361569976561779e-02,-6.051101959269783101e-03,1.729999037529837136e-01,1.305943675589724476e-02,-6.177196405357374132e-02,-6.542743316984613033e-02,3.037808894303350906e-03,-2.657335088187151584e-02,-1.917500880840619778e-03,-5.214745417947169726e-02,-1.167758395104893975e-03,1.805207887901798258e-02,9.450468596208436850e-03,-3.397045169279869908e-02,9.767547866727556427e-02,4.031468450445567508e-02,9.657275584547275055e-03,-5.359308909424934791e-02,4.738126472280913826e-02,4.947194065008960265e-03,-9.290119377336026468e-03,2.833874526555798384e-02,2.357066420362582959e-02,-5.157644559266653939e-02,1.712567865945644092e-03,4.540257125993513859e-02,5.001603022083763936e-03,-9.353464660272832638e-05,-6.347743466743559909e-03,5.321277836009076501e-02,-1.749925777869906079e-02,-1.515798204412038136e-02,-7.471828115341525023e-02,4.948196657060163067e-02,1.613287444961395778e-03,-9.690402326184499593e-02,1.403578321082546605e-02,1.682255259027845215e-02,5.539890448205992725e-03,7.201490722346032443e-03,4.213477770168931429e-03,-3.765372183355931990e-02,-2.537786028077469724e-02,-8.731309283976315151e-04,-1.181572517211595535e-01,2.380004537978219498e-03,4.447239713503409880e-02,-6.077118198869800592e-02,-7.315593621571801763e-02,7.358482538082385463e-03,-3.534440839161388098e-02,-3.878911421340736077e-02,4.276172578535467755e-02,2.681988577343104654e-02,8.055743592601261049e-02,6.704800004757426046e-02,-1.439369271583096910e-01,9.959959769483008041e-02,-1.202803520519314107e-01,-4.536389154267497087e-02,-3.182695744077922856e-02,-5.098872179456233333e-02,-6.847384836485630177e-02,4.300841600122661673e-02,-8.431749285411201111e-02,1.894470631456102450e-01,5.106221154207259139e-02,1.328536154057294583e-01,3.154539943828828935e-02,-7.064425253559254714e-02,-2.193034146472108356e-02,-2.648385392135112204e-02,1.613005391886568329e-02,-1.172332023524162367e-02,-1.899804439170662759e-02,1.505841717647982483e-02,-5.892876361460672174e-03,5.729708752511543553e-03,-3.032162629460916428e-02,-2.400328145086003725e-03,1.341320702266603042e-02,6.640368973559942750e-15,3.826251099049422610e-15,1.846675057157612245e-15,1.259215351379937152e-17,-3.322725323319360941e-15,-1.611429218109320284e-15,2.094899949414098748e-16,6.957372628758368441e-16,4.260933268483238599e-16,3.140876965203544676e-15,-5.902169673857643698e-16,1.176431303445371235e-16,-2.535064108890471346e-16,-1.570792059419511826e-15
-1.251092346058678251e+00,4.694712136000538383e-01,-3.920589682567090506e-01,-1.733488116842503146e-01,-2.467707084288430774e-01,-4.090361569972896655e-02,-6.051101959309025148e-03,1.729999037529681150e-01,1.305943675590316710e-02,-6.177196405358292147e-02,-6.542743316984414581e-02,3.037808894299599133e-03,-2.657335088186841762e-02,-1.917500880840574242e-03,-5.214745417948100925e-02,-1.167758395121423504e-03,1.805207887900267191e-02,9.450468596180391576e-03,-3.397045169279275245e-02,9.767547866730395822e-02,4.031468450445126195e-02,9.657275584547127603e-03,-5.359308909425125611e-02,4.738126472280618923e-02,4.947194065010786061e-03,-9.290119377342160450e-03,2.833874526555519441e-02,2.357066420364771486e-02,-5.157644559262743178e-02,1.712567865987240159e-03,4.540257125993350101e-02,5.001603022142423610e-03,-9.353464663133963567e-05,-6.347743466755441898e-03,5.321277836008513062e-02,-1.749925777869549073e-02,-1.515798204412717280e-02,-7.471828115340270471e-02,4.948196657060024983e-02,1.613287444959348588e-03,-9.690402326191054072e-02,1.403578321083456468e-02,1.682255259031003800e-02,5.539890448217333480e-03,7.201490722344612572e-03,4.213477770170708653e-03,-3.765372183355833458e-02,-2.537786028077487072e-02,-8.731309283841796019e-04,-1.181572517211627732e-01,2.380004537984238121e-03,4.447239713503815806e-02,-6.077118198869916471e-02,-7.315593621569896343e-02,7.358482538078398201e-03,-3.534440839162798081e-02,-3.878911421339949900e-02,4.276172578535239466e-02,2.681988577342898916e-02,8.055743592601222192e-02,6.704800004757686949e-02,-1.439369271582977283e-01,9.959959769482579217e-02,-1.202803520519374891e-01,-4.536389154266756707e-02,-3.182695744077666117e-02,-5.098872179455637282e-02,-6.847384836485852222e-02,4.300841600122374403e-02,-8.431749285410977679e-02,1.894470631456133536e-01,5.106221154206081608e-02,1.328536154057292085e-01,3.154539943828745668e-02,-7.064425253558108408e-02,-2.193034146472595119e-02,-2.648385392135095898e-02,1.613005391886695658e-02,-1.172332023524058804e-02,-1.899804439171278239e-02,1.505841717649051767e-02,-5.892876361458481219e-03,5.729708752518975108e-03,-3.032162629461651951e-02,-2.400328145089581158e-03,1.341320702266662543e-02,4.366118202549048970e-15,1.714793342400548299e-15,1.452646770599287609e-15,-7.592118172805193058e-16,-6.452951839477996077e-16,-6.683077947714298301e-16,8.831561647303750711e-16,-9.731790272921577784e-16,3.964452370584656102e-16,5.077697071939809547e-16,1.162653161260266721e-15,-2.196408508842563756e-16,-1.091723907838998779e-15,-3.712591077689344957e-18
-1.251092346058675586e+00,4.694712136000614433e-01,-3.920589682567190981e-01,-1.733488116842709093e-01,-2.467707084288753294e-01,-4.090361569971399935e-02,-6.051101959215313651e-03,1.729999037529245387e-01,1.305943675586395541e-02,-6.177196405360727699e-02,-6.542743316984171720e-02,3.037808894267545780e-03,-2.657335088186722413e-02,-1.917500880764239036e-03,-5.214745417950510109e-02,-1.167758395139580204e-03,1.805207887899203806e-02,9.450468596191030635e-03,-3.397045169276910470e-02,9.767547866726980499e-02,4.031468450447152352e-02,9.657275584573724383e-03,-5.359308909420196221e-02,4.738126472282555568e-02,4.947194065031331259e-03,-9.290119377315326013e-03,2.833874526557139326e-02,2.357066420361649678e-02,-5.157644559261686384e-02,1.712567865978516018e-03,4.540257125994805187e-02,5.001603022152194440e-03,-9.353464660480212054e-05,-6.347743466760676426e-03,5.321277836009306872e-02,-1.749925777869433194e-02,-1.515798204410935199e-02,-7.471828115342997456e-02,4.948196657059970860e-02,1.613287444956477187e-03,-9.690402326190576676e-02,1.403578321084252879e-02,1.682255259030137826e-02,5.539890448211507411e-03,7.201490722335010010e-03,4.213477770182421506e-03,-3.765372183355161079e-02,-2.537786028074800332e-02,-8.731309283988097176e-04,-1.181572517211496309e-01,2.380004537980078255e-03,4.447239713503573638e-02,-6.077118198868872168e-02,-7.315593621569441152e-02,7.358482538067406993e-03,-3.534440839162641262e-02,-3.878911421340252436e-02,4.276172578534782193e-02,2.681988577344790112e-02,8.055743592600524139e-02,6.704800004757355270e-02,-1.439369271582968401e-01,9.959959769483078817e-02,-1.202803520519377944e-01,-4.536389154266808749e-02,-3.182695744077736894e-02,-5.098872179455667120e-02,-6.847384836485184700e-02,4.300841600122650571e-02,-8.431749285411031802e-02,1.894470631456093568e-01,5.106221154206143364e-02,1.328536154057274321e-01,3.154539943828837956e-02,-7.064425253558462292e-02,-2.193034146473374704e-02,-2.648385392135215247e-02,1.613005391887194218e-02,-1.172332023524174510e-02,-1.899804439170930948e-02,1.505841717649578949e-02,-5.892876361458481219e-03,5.729708752514921059e-03,-3.032162629461425396e-02,-2.400328145089202121e-03,1.341320702266688390e-02,3.561407220525398057e-15,1.194272209942839311e-15,1.381868509598488517e-15,2.885104137888592909e-16,3.493638801511888411e-17,-1.066368796705528154e-15,1.607651742275838650e-16,1.309596154320825000e-15,-2.226565736389677672e-15,7.528541529062537400e-16,-1.062910244068075526e-15,1.536114721875337697e-15,-1.734068503739520837e-15,2.523145875724947041e-16
-1.251092346058675808e+00,4.694712136000608882e-01,-3.920589682567203749e-01,-1.733488116842956395e-01,-2.467707084288310870e-01,-4.090361569979500400e-02,-6.051101959321726793e-03,1.729999037528880956e-01,1.305943675583065393e-02,-6.177196405358901382e-02,-6.542743316983536117e-02,3.037808894266063459e-03,-2.657335088186354999e-02,-1.917500880775898980e-03,-5.214745417952443979e-02,-1.167758395130349524e-03,1.805207887891956478e-02,9.450468596215160638e-03,-3.397045169282560118e-02,9.767547866731739192e-02,4.031468450448117552e-02,9.657275584566391707e-03,-5.359308909419892297e-02,4.738126472278213208e-02,4.947194065042354559e-03,-9.290119377326809882e-03,2.833874526552031259e-02,2.357066420360308737e-02,-5.157644559262286599e-02,1.712567865979487030e-03,4.540257125992773479e-02,5.001603022139027889e-03,-9.353464660343129597e-05,-6.347743466752038370e-03,5.321277836007447942e-02,-1.749925777869658361e-02,-1.515798204410549570e-02,-7.471828115340518883e-02,4.948196657059886205e-02,1.613287444935150930e-03,-9.690402326191512039e-02,1.403578321082583208e-02,1.682255259031663688e-02,5.539890448216280502e-03,7.201490722344005418e-03,4.213477770182509109e-03,-3.765372183355890356e-02,-2.537786028077230679e-02,-8.731309283876220522e-04,-1.181572517211709888e-01,2.380004537981205825e-03,4.447239713502375291e-02,-6.077118198869312093e-02,-7.315593621569656257e-02,7.358482538081590960e-03,-3.534440839161934189e-02,-3.878911421340696525e-02,4.276172578536181074e-02,2.681988577342832650e-02,8.055743592601927183e-02,6.704800004757768828e-02,-1.439369271583038901e-01,9.959959769482396030e-02,-1.202803520519340474e-01,-4.536389154266524254e-02,-3.182695744077617545e-02,-5.098872179455818388e-02,-6.847384836485993775e-02,4.300841600121963620e-02,-8.431749285410441996e-02,1.894470631456266208e-01,5.106221154206835866e-02,1.328536154057429475e-01,3.154539943828654075e-02,-7.064425253558120898e-02,-2.193034146472493118e-02,-2.648385392135227043e-02,1.613005391887119278e-02,-1.172332023524915064e-02,-1.899804439171432283e-02,1.505841717648975786e-02,-5.892876361460137880e-03,5.729708752524220045e-03,-3.032162629461688033e-02,-2.400328145089189111e-03,1.341320702266659420e-02,3.494254349276716645e-15,6.545779548372031222e-16,5.738656640633362284e-16,-3.752269224937218478e-16,-2.493916819615308317e-16,-3.216863062564317126e-16,1.193737391612537717e-16,8.821391430071325737e-16,-4.899431363647753736e-16,4.841227517599185683e-16,-4.133973991912723695e-16,1.647534176083615241e-16,-1.707534274918682028e-15,1.086436064287977971e-15
-1.251092346058675808e+00,4.694712136000610547e-01,-3.920589682567197087e-01,-1.733488116842822613e-01,-2.467707084287269204e-01,-4.090361569977386813e-02,-6.051101959271440629e-03,1.729999037528880956e-01,1.305943675587926608e-02,-6.177196405361413262e-02,-6.542743316980073609e-02,3.037808894278662755e-03,-2.657335088176509055e-02,-1.917500880810878378e-03,-5.214745417951870826e-02,-1.167758395141495990e-03,1.805207887894243191e-02,9.450468596182988457e-03,-3.397045169274673371e-02,9.767547866730703909e-02,4.031468450447474317e-02,9.657275584533367777e-03,-5.359308909423882855e-02,4.738126472282059437e-02,4.947194065022619477e-03,-9.290119377367846501e-03,2.833874526556592194e-02,2.357066420365494172e-02,-5.157644559262581502e-02,1.712567865994988519e-03,4.540257125993769904e-02,5.001603022136241056e-03,-9.353464663056636913e-05,-6.347743466751485861e-03,5.321277836007804601e-02,-1.749925777869167087e-02,-1.515798204415946815e-02,-7.471828115339658460e-02,4.948196657060042331e-02,1.613287444973479862e-03,-9.690402326190342142e-02,1.403578321083072573e-02,1.682255259031099556e-02,5.539890448206671002e-03,7.201490722335271086e-03,4.213477770164958912e-03,-3.765372183355140956e-02,-2.537786028076264438e-02,-8.731309283965311583e-04,-1.181572517211544604e-01,2.380004537976130024e-03,4.447239713503722824e-02,-6.077118198870000432e-02,-7.315593621569929650e-02,7.358482538082303931e-03,-3.534440839162224929e-02,-3.878911421341053878e-02,4.276172578535186036e-02,2.681988577342178659e-02,8.055743592602278291e-02,6.704800004757838217e-02,-1.439369271583098853e-01,9.959959769483309189e-02,-1.202803520519309666e-01,-4.536389154267128632e-02,-3.182695744077020800e-02,-5.098872179455569975e-02,-6.847384836486009041e-02,4.300841600122595754e-02,-8.431749285411105355e-02,1.894470631456076359e-01,5.106221154205658336e-02,1.328536154057126384e-01,3.154539943828796322e-02,-7.064425253557828077e-02,-2.193034146473123169e-02,-2.648385392135250982e-02,1.613005391887922108e-02,-1.172332023523617664e-02,-1.899804439170637085e-02,1.505841717649743054e-02,-5.892876361454688246e-03,5.729708752516142305e-03,-3.032162629461274128e-02,-2.400328145087406682e-03,1.341320702267073672e-02,4.226597254586611830e-16,-1.729002482036425927e-15,-2.465524671115211897e-16,1.980775716264258656e-15,1.863757378819801189e-15,-7.214392235642950296e-16,2.363519928334522649e-16,8.464999753472678649e-16,-1.570559336589625077e-15,-2.985814735264894692e-16,3.936287306850017394e-17,1.153918060200632944e-15,-1.606395003496204853e-15,9.561773928985622741e-16
-1.251092346058675586e+00,4.694712136000610547e-01,-3.920589682567200418e-01,-1.733488116842899773e-01,-2.467707084288707220e-01,-4.090361569972104233e-02,-6.051101959236792130e-03,1.729999037529467154e-01,1.305943675591811869e-02,-6.177196405361336934e-02,-6.542743316987047197e-02,3.037808894326835159e-03,-2.657335088183783098e-02,-1.917500880872092216e-03,-5.214745417949506745e-02,-1.167758395235371635e-03,1.805207887898043276e-02,9.450468596158860188e-03,-3.397045169277026350e-02,9.767547866731221551e-02,4.031468450444129076e-02,9.657275584558372081e-03,-5.359308909425004874e-02,4.738126472280570350e-02,4.947194065030637369e-03,-9.290119377366009429e-03,2.833874526554053253e-02,2.357066420365494172e-02,-5.157644559263573070e-02,1.712567866012592492e-03,4.540257125993969051e-02,5.001603022119166173e-03,-9.353464663253471107e-05,-6.347743466766412289e-03,5.321277836007091283e-02,-1.749925777869385315e-02,-1.515798204409353131e-02,-7.471828115340399534e-02,4.948196657058166054e-02,1.613287444994386532e-03,-9.690402326190851456e-02,1.403578321084191644e-02,1.682255259030908390e-02,5.539890448230631870e-03,7.201490722348064671e-03,4.213477770156130037e-03,-3.765372183355788355e-02,-2.537786028075600733e-02,-8.731309283856292887e-04,-1.181572517211671863e-01,2.380004537976577583e-03,4.447239713502876973e-02,-6.077118198870201660e-02,-7.315593621569647931e-02,7.358482538080598698e-03,-3.534440839161005071e-02,-3.878911421339190785e-02,4.276172578534986196e-02,2.681988577342789976e-02,8.055743592600395075e-02,6.704800004757290044e-02,-1.439369271582998933e-01,9.959959769482604197e-02,-1.202803520519329511e-01,-4.536389154266630419e-02,-3.182695744078339883e-02,-5.098872179453989989e-02,-6.847384836486920812e-02,4.300841600121919905e-02,-8.431749285409767536e-02,1.894470631456215137e-01,5.106221154205390494e-02,1.328536154057360363e-01,3.154539943828602727e-02,-7.064425253558062612e-02,-2.193034146472117377e-02,-2.648385392134950875e-02,1.613005391887242790e-02,-1.172332023524088641e-02,-1.899804439171352138e-02,1.505841717648948724e-02,-5.892876361458469943e-03,5.729708752516693079e-03,-3.032162629461530867e-02,-2.400328145089236382e-03,1.341320702266551868e-02,3.855275150059898098e-15,2.016559683390348879e-15,2.069839028448331802e-15,-1.456518160652516539e-15,1.059749485539578105e-15,-6.933041217219540495e-17,-1.064507638114019990e-15,1.131671416399180350e-15,-1.741021045903073811e-15,-7.175066336490287745e-16,-1.490429273017654840e-15,7.976892683217799571e-16,-1.043159349102787563e-15,-1.007073631138116203e-15
-1.251092346058675808e+00,4.694712136000610547e-01,-3.920589682567200418e-01,-1.733488116842893390e-01,-2.467707084288781050e-01,-4.090361569971928679e-02,-6.051101959266837541e-03,1.729999037529514894e-01,1.305943675586797477e-02,-6.177196405357378989e-02,-6.542743316984059310e-02,3.037808894280422632e-03,-2.657335088190432640e-02,-1.917500880825453091e-03,-5.214745417953089296e-02,-1.167758395100741264e-03,1.805207887896193714e-02,9.450468596153498158e-03,-3.397045169279842847e-02,9.767547866730315331e-02,4.031468450446445279e-02,9.657275584578736000e-03,-5.359308909424544826e-02,4.738126472279205470e-02,4.947194064993864701e-03,-9.290119377325814151e-03,2.833874526558547574e-02,2.357066420364719445e-02,-5.157644559258978134e-02,1.712567865967834458e-03,4.540257125994481141e-02,5.001603022134336329e-03,-9.353464662128702155e-05,-6.347743466753696766e-03,5.321277836006981649e-02,-1.749925777871568985e-02,-1.515798204417435728e-02,-7.471828115342096788e-02,4.948196657062857440e-02,1.613287444989224429e-03,-9.690402326192477933e-02,1.403578321083801331e-02,1.682255259032118186e-02,5.539890448232128936e-03,7.201490722348557333e-03,4.213477770167820338e-03,-3.765372183357372504e-02,-2.537786028076975675e-02,-8.731309283771891000e-04,-1.181572517211461060e-01,2.380004537997718224e-03,4.447239713504912845e-02,-6.077118198869397442e-02,-7.315593621569338456e-02,7.358482538070188622e-03,-3.534440839164133125e-02,-3.878911421337733617e-02,4.276172578535075708e-02,2.681988577344745009e-02,8.055743592602322700e-02,6.704800004758544596e-02,-1.439369271583022802e-01,9.959959769482067127e-02,-1.202803520519464958e-01,-4.536389154266653317e-02,-3.182695744078244127e-02,-5.098872179456494236e-02,-6.847384836486168636e-02,4.300841600121365488e-02,-8.431749285411799244e-02,1.894470631456167120e-01,5.106221154205947688e-02,1.328536154057336771e-01,3.154539943828842813e-02,-7.064425253557980733e-02,-2.193034146472011212e-02,-2.648385392135000488e-02,1.613005391886181139e-02,-1.172332023523953853e-02,-1.899804439170866069e-02,1.505841717649338517e-02,-5.892876361457507171e-03,5.729708752520352479e-03,-3.032162629461564868e-02,-2.400328145090976743e-03,1.341320702266536082e-02,2.563853249044342587e-15,1.456607244052812660e-16,8.809815453811419796e-16,1.164020446939913735e-15,3.513559121090227370e-16,-5.693369933413357819e-16,1.518629779331831290e-15,-1.499399344533000840e-15,4.428708572622031353e-16,-3.803263964988916971e-16,-1.259763830151930354e-15,-2.008938285322316510e-15,-9.998187037502636575e-16,8.560311753322708893e-16
-1.251092346058675808e+00,4.694712136000611657e-01,-3.920589682567200418e-01,-1.733488116842891447e-01,-2.467707084288781050e-01,-4.090361569971048133e-02,-6.051101959246589848e-03,1.729999037528920647e-01,1.305943675584969772e-02,-6.177196405358444803e-02,-6.542743316981780577e-02,3.037808894322388629e-03,-2.657335088178051918e-02,-1.917500880791931078e-03,-5.214745417948002393e-02,-1.167758395254758471e-03,1.805207887894512420e-02,9.450468596181647515e-03,-3.397045169278650051e-02,9.767547866727466221e-02,4.031468450448503354e-02,9.657275584546577696e-03,-5.359308909422230705e-02,4.738126472280508594e-02,4.947194065063323896e-03,-9.290119377343347001e-03,2.833874526555756057e-02,2.357066420364421419e-02,-5.157644559262535705e-02,1.712567865997193569e-03,4.540257125993108628e-02,5.001603022135484716e-03,-9.353464662940644899e-05,-6.347743466747615693e-03,5.321277836008682371e-02,-1.749925777868894042e-02,-1.515798204412224619e-02,-7.471828115340929666e-02,4.948196657061189330e-02,1.613287444942248985e-03,-9.690402326190546145e-02,1.403578321084374136e-02,1.682255259031541217e-02,5.539890448216155602e-03,7.201490722359382007e-03,4.213477770167211450e-03,-3.765372183354348534e-02,-2.537786028076691180e-02,-8.731309283917248901e-04,-1.181572517211621487e-01,2.380004537989217211e-03,4.447239713502621622e-02,-6.077118198869572996e-02,-7.315593621569807525e-02,7.358482538077840487e-03,-3.534440839161585163e-02,-3.878911421339904103e-02,4.276172578534775948e-02,2.681988577342943672e-02,8.055743592601377623e-02,6.704800004758140752e-02,-1.439369271582934540e-01,9.959959769481809000e-02,-1.202803520519382385e-01,-4.536389154266463886e-02,-3.182695744078962996e-02,-5.098872179455592873e-02,-6.847384836487388493e-02,4.300841600120968583e-02,-8.431749285411727080e-02,1.894470631456223186e-01,5.106221154207088442e-02,1.328536154057365914e-01,3.154539943828551379e-02,-7.064425253557754525e-02,-2.193034146472063947e-02,-2.648385392134650768e-02,1.613005391886159628e-02,-1.172332023524224297e-02,-1.899804439171326811e-02,1.505841717649595603e-02,-5.892876361455036925e-03,5.729708752516079855e-03,-3.032162629461579093e-02,-2.400328145089726441e-03,1.341320702266601134e-02,2.781555896677897808e-15,1.429011979430035336e-15,1.449489462874142242e-15,2.435409250648698470e-16,8.858780126149829585e-16,-4.215565792131505572e-16,-7.023707806742646295e-16,-1.593746102840687947e-15,-8.474066238085860516e-16,-3.391338261084651420e-16,-1.808916418321691394e-15,-6.897801581663117679e-16,9.776138230263023835e-16,-7.633040864445824545e-16
-1.251092346058676030e+00,4.694712136000610547e-01,-3.920589682567200418e-01,-1.733488116842889504e-01,-2.467707084288301711e-01,-4.090361569975626416e-02,-6.051101959268168073e-03,1.729999037529673378e-01,1.305943675586893234e-02,-6.177196405358748726e-02,-6.542743316979075796e-02,3.037808894279403916e-03,-2.657335088189146863e-02,-1.917500880842942790e-03,-5.214745417948432604e-02,-1.167758395096909693e-03,1.805207887899556649e-02,9.450468596160201129e-03,-3.397045169276910470e-02,9.767547866732062545e-02,4.031468450444708473e-02,9.657275584474397587e-03,-5.359308909425253981e-02,4.738126472279825807e-02,4.947194065037421006e-03,-9.290119377351921739e-03,2.833874526555269641e-02,2.357066420366090223e-02,-5.157644559261153477e-02,1.712567865986649920e-03,4.540257125995277726e-02,5.001603022147566198e-03,-9.353464663703378416e-05,-6.347743466750379975e-03,5.321277836007749784e-02,-1.749925777869057800e-02,-1.515798204415175730e-02,-7.471828115341180854e-02,4.948196657058660797e-02,1.613287444968834056e-03,-9.690402326188868321e-02,1.403578321083917731e-02,1.682255259028175506e-02,5.539890448227137269e-03,7.201490722352493420e-03,4.213477770164898197e-03,-3.765372183356604369e-02,-2.537786028075932412e-02,-8.731309283753135387e-04,-1.181572517211557233e-01,2.380004537993915276e-03,4.447239713503822744e-02,-6.077118198870381377e-02,-7.315593621568572402e-02,7.358482538084606776e-03,-3.534440839163802139e-02,-3.878911421340076882e-02,4.276172578536134583e-02,2.681988577343003000e-02,8.055743592601141700e-02,6.704800004757235921e-02,-1.439369271582876808e-01,9.959959769479771741e-02,-1.202803520519395569e-01,-4.536389154267646967e-02,-3.182695744076870226e-02,-5.098872179455266745e-02,-6.847384836486923587e-02,4.300841600124298558e-02,-8.431749285411543893e-02,1.894470631456241227e-01,5.106221154207948865e-02,1.328536154057349816e-01,3.154539943828289089e-02,-7.064425253558603846e-02,-2.193034146473035392e-02,-2.648385392135157654e-02,1.613005391886975295e-02,-1.172332023524245807e-02,-1.899804439170974663e-02,1.505841717649474693e-02,-5.892876361457551407e-03,5.729708752516326185e-03,-3.032162629462074530e-02,-2.400328145087963962e-03,1.341320702266891700e-02,1.527158194415774622e-15,-2.728972777842254543e-15,-3.289954855643443822e-16,2.500059199645932787e-15,1.348386973226462953e-15,-6.754310955611638099e-16,2.294037474440936012e-15,-1.230736344319081126e-15,-1.470897393435496515e-15,8.532215012914074929e-19,-7.488281191269387689e-16,5.762067727786530240e-16,-1.192082300510162280e-15,2.227943747736433629e-15
